beta2,0,0.0021,0.0042,0.0063,0.0084,0.0105,0.0126,0.0147,0.0168,0.0189,0.021,0.0231,0.0252,0.0273,0.0294,0.0315,0.0336,0.0357,0.0378,0.0399,0.042
0,0.277653968,0.2791187,0.280569716,0.282007592,0.283432867,0.284846044,0.286247595,0.287637961,0.28901756,0.290386782,0.291745996,0.29309555,0.294435774,0.295766978,0.297089457,0.298403492,0.299709346,0.301007273,0.302297513,0.303580293,0.304855831
0.003,0.283890455,0.285327463,0.286752035,0.288164662,0.289565803,0.290955892,0.292335335,0.293704514,0.295063791,0.296413506,0.297753982,0.299085524,0.300408421,0.301722948,0.303029365,0.304327919,0.305618848,0.306902375,0.308178714,0.309448071,0.310710639
0.006,0.290132885,0.291544154,0.292944107,0.294333163,0.295711717,0.297080144,0.298438795,0.299788003,0.301128082,0.302459331,0.303782033,0.305096455,0.306402854,0.307701471,0.308992538,0.310276275,0.311552891,0.312822588,0.314085558,0.315341982,0.316592038
0.009,0.296380266,0.29776759,0.299144579,0.300511595,0.30186898,0.303217059,0.304556137,0.305886505,0.307208439,0.308522199,0.309828036,0.311126186,0.312416874,0.313700317,0.314976719,0.316246276,0.317509177,0.318765601,0.320015719,0.321259696,0.32249769
0.012,0.302631777,0.303996776,0.305352305,0.30669868,0.308036197,0.309365139,0.310685773,0.311998353,0.313303123,0.314600312,0.31589014,0.317172818,0.318448545,0.319717514,0.320979907,0.3222359,0.32348566,0.324729349,0.325967121,0.327199124,0.328425501
0.015,0.308886731,0.310230873,0.311566315,0.312893327,0.31421217,0.315523091,0.316826325,0.318122096,0.319410617,0.320692093,0.321966719,0.32323468,0.324496156,0.325751317,0.327000327,0.328243344,0.329480517,0.330711991,0.331937906,0.333158396,0.334373588
0.018,0.315144552,0.316469174,0.317785777,0.319094598,0.320395866,0.321689796,0.322976598,0.324256468,0.325529595,0.326796162,0.328056341,0.329310298,0.330558193,0.331800178,0.333036401,0.334267003,0.335492118,0.336711878,0.337926408,0.339135829,0.340340258
0.021,0.321404758,0.322711077,0.324009983,0.325301687,0.32658639,0.327864282,0.329135547,0.330400361,0.331658891,0.3329113,0.334157742,0.335398365,0.336633312,0.337862721,0.339086722,0.340305444,0.341519008,0.342727533,0.343931132,0.345129914,0.346323985
0.024,0.327666943,0.328956068,0.330238324,0.331513898,0.332782967,0.3340457,0.33530226,0.336552803,0.33779748,0.339036434,0.340269805,0.341497724,0.342720321,0.343937718,0.345150035,0.346357387,0.347559883,0.34875763,0.349950732,0.351139288,0.352323394
0.027,0.333930763,0.335203709,0.336470276,0.337730628,0.338984922,0.340233309,0.341475936,0.34271294,0.343944456,0.345170614,0.346391537,0.347607346,0.348818155,0.350024077,0.351225218,0.352421682,0.35361357,0.354800978,0.355983999,0.357162725,0.358337243
0.03,0.340195927,0.341453625,0.342705385,0.343951351,0.345191666,0.346426462,0.347655871,0.348880017,0.35009902,0.351312996,0.352522058,0.353726313,0.354925866,0.356120817,0.357311264,0.3584973,0.359679016,0.360856502,0.362029841,0.363199116,0.364364407
0.033,0.346462188,0.347705493,0.348943258,0.350175612,0.351402682,0.352624587,0.353841444,0.355053366,0.35626046,0.357462832,0.358660582,0.359853808,0.361042605,0.362227062,0.36340727,0.364583313,0.365755275,0.366923234,0.36808727,0.369247456,0.370403868
0.036,0.352729336,0.353959035,0.355183555,0.356403012,0.357617518,0.358827181,0.360032107,0.361232397,0.362428148,0.363619454,0.364806408,0.365989098,0.367167609,0.368342025,0.369512425,0.370678887,0.371841488,0.3730003,0.374155394,0.375306839,0.376454702
0.039,0.358997191,0.360214011,0.361425979,0.3626332,0.363835775,0.365033801,0.366227373,0.367416583,0.368601519,0.369782267,0.370958909,0.372131526,0.373300196,0.374464995,0.375625995,0.376783268,0.377936883,0.379086906,0.380233404,0.381376438,0.38251607
0.042,0.365265603,0.366470214,0.367670271,0.36886587,0.3700571,0.371244052,0.37242681,0.373605456,0.374780072,0.375950736,0.377117521,0.378280503,0.379439751,0.380595334,0.381747321,0.382895775,0.384040759,0.385182336,0.386320565,0.387455503,0.388587208
0.045,0.371534439,0.372727462,0.373916204,0.37510075,0.376281184,0.377457586,0.378630032,0.379798599,0.380963359,0.382124383,0.38328174,0.384435496,0.385585717,0.386732466,0.387875803,0.389015789,0.390152482,0.391285937,0.392416209,0.393543353,0.394667419
