omiga2,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1
0,5.673064917,5.393169663,5.113274184,4.833378443,4.553482393,4.273585978,3.993689124,3.713791738,3.433893698,3.153994842,2.87409495,2.594193716,2.3142907,2.034385249,1.754476351,1.474562362,1.194640439,0.914705348,0.634747314,0.354761823,0.076546485
0.04,5.673064917,5.404365477,5.135665832,4.866965947,4.598265784,4.329565294,4.060864414,3.792163066,3.523461151,3.254758537,2.986055049,2.717350449,2.448644405,2.179936439,1.911225837,1.64251149,1.373791589,1.105062995,0.836319977,0.567552501,0.298772588
0.08,5.673064917,5.415561291,5.158057477,4.900553447,4.643049166,4.385544592,4.128039674,3.870534346,3.613028526,3.355522109,3.098014955,2.84050688,2.582997633,2.325486862,2.06797406,1.810458473,1.552938926,1.295413504,1.037878902,0.78032918,0.522754838
0.12,5.673064917,5.426757105,5.180449121,4.934140943,4.687832539,4.441523875,4.195214907,3.948905581,3.70259583,3.456285569,3.209974688,2.963663045,2.717350449,2.471036641,2.22472126,1.978403786,1.732083448,1.48575905,1.239428655,0.993088957,0.746734146
0.16,5.673064917,5.437952918,5.202840764,4.967728434,4.732615903,4.497503142,4.262390113,4.027276773,3.792163066,3.557048925,3.321934264,3.086818972,2.851702906,2.616585873,2.381467617,2.146347776,1.911225837,1.676101041,1.440972225,1.205837523,0.970693804
0.2,5.673064917,5.449148731,5.225232405,5.001315921,4.777399259,4.553482393,4.329565294,4.105647924,3.88173024,3.657812187,3.433893698,3.209974688,2.986055049,2.762134639,2.538213273,2.3142907,2.090366575,1.86644041,1.64251149,1.418578735,1.194640439
0.24,5.673064917,5.460344543,5.247624044,5.034903405,4.822182607,4.609461631,4.39674045,4.184019037,3.971297354,3.75857536,3.545853002,3.333130214,3.120406915,2.907683001,2.694958339,2.482232754,2.269506012,2.056777795,1.844047656,1.631314955,1.418578735
0.28,5.673064917,5.471540355,5.270015682,5.068490884,4.866965947,4.665440854,4.463915583,4.262390113,4.060864414,3.859338452,3.657812187,3.456285569,3.254758537,3.053231014,2.851702906,2.650174089,2.448644405,2.247113644,2.045581524,1.844047656,1.64251149
0.32,5.673064917,5.482736167,5.292407318,5.10207836,4.911749279,4.721420063,4.531090695,4.340761155,4.150431421,3.960101468,3.769771263,3.579440769,3.389109941,3.198778722,3.008447045,2.818114823,2.627781948,2.437448282,2.247113644,2.056777795,1.86644041
0.36,5.673064917,5.493931979,5.314798953,5.135665832,4.956532604,4.777399259,4.598265784,4.419132164,4.23999838,4.060864414,3.88173024,3.70259583,3.523461151,3.344326162,3.165190815,2.986055049,2.80691879,2.627781948,2.448644405,2.269506012,2.090366575
0.4,5.673064917,5.50512779,5.337190586,5.1692533,5.001315921,4.833378443,4.665440854,4.497503142,4.329565294,4.161627294,3.993689124,3.825750763,3.657812187,3.489873365,3.321934264,3.153994842,2.986055049,2.818114823,2.650174089,2.482232754,2.3142907
0.44,5.673064917,5.516323601,5.359582218,5.202840764,5.046099232,4.889357614,4.732615903,4.57587409,4.419132164,4.262390113,4.105647924,3.948905581,3.792163066,3.635420359,3.478677434,3.321934264,3.165190815,3.008447045,2.851702906,2.694958339,2.538213273
0.48,5.673064917,5.527519411,5.381973848,5.236428225,5.090882535,4.945336774,4.799790934,4.65424501,4.508698993,4.363152875,4.217606645,4.072060292,3.926513804,3.780967165,3.635420359,3.489873365,3.344326162,3.198778722,3.053231014,2.907683001,2.762134639
0.52,5.673064917,5.538715221,5.404365477,5.270015682,5.135665832,5.001315921,4.866965947,4.732615903,4.598265784,4.463915583,4.329565294,4.195214907,4.060864414,3.926513804,3.792163066,3.657812187,3.523461151,3.389109941,3.254758537,3.120406915,2.986055049
0.56,5.673064917,5.549911031,5.426757105,5.303603136,5.180449121,5.057295058,4.934140943,4.810986771,4.687832539,4.564678242,4.441523875,4.318369432,4.195214907,4.072060292,3.948905581,3.825750763,3.70259583,3.579440769,3.456285569,3.333130214,3.209974688
0.6,5.673064917,5.56110684,5.449148731,5.337190586,5.225232405,5.113274184,5.001315921,4.889357614,4.777399259,4.665440854,4.553482393,4.441523875,4.329565294,4.217606645,4.105647924,3.993689124,3.88173024,3.769771263,3.657812187,3.545853002,3.433893698
0.64,5.673064917,5.572302649,5.471540355,5.370778033,5.270015682,5.1692533,5.068490884,4.967728434,4.866965947,4.766203421,4.665440854,4.564678242,4.463915583,4.363152875,4.262390113,4.161627294,4.060864414,3.960101468,3.859338452,3.75857536,3.657812187
0.68,5.673064917,5.583498458,5.493931979,5.404365477,5.314798953,5.225232405,5.135665832,5.046099232,4.956532604,4.866965947,4.777399259,4.687832539,4.598265784,4.508698993,4.419132164,4.329565294,4.23999838,4.150431421,4.060864414,3.971297354,3.88173024
0.72,5.673064917,5.594694267,5.516323601,5.437952918,5.359582218,5.2812115,5.202840764,5.124470008,5.046099232,4.967728434,4.889357614,4.810986771,4.732615903,4.65424501,4.57587409,4.497503142,4.419132164,4.340761155,4.262390113,4.184019037,4.105647924
0.76,5.673064917,5.605890075,5.538715221,5.471540355,5.404365477,5.337190586,5.270015682,5.202840764,5.135665832,5.068490884,5.001315921,4.934140943,4.866965947,4.799790934,4.732615903,4.665440854,4.598265784,4.531090695,4.463915583,4.39674045,4.329565294
0.8,5.673064917,5.617085883,5.56110684,5.50512779,5.449148731,5.393169663,5.337190586,5.2812115,5.225232405,5.1692533,5.113274184,5.057295058,5.001315921,4.945336774,4.889357614,4.833378443,4.777399259,4.721420063,4.665440854,4.609461631,4.553482393
